Score	HelpfulnessRatio	ReviewLength	UserReviewCount	ProductReviewCount	Positive
3	0.0	637	4	293	0
4	0.0	854	2	122	1
1	0.5	286	1	11	0
1	0.6666666666666666	412	1	3	0
5	0.0	126	2	11	1
5	0.5	74	12	112	1
4	0.0	1017	32	280	1
4	0.0	231	4	1	1
5	0.5	77	1	15	1
5	0.5	108	4	632	1
4	0.0	456	36	488	1
1	0.0	119	1	22	0
5	0.3333333333333333	191	1	64	1
5	0.5	326	8	209	1
5	0.0	610	3	257	1
5	0.8333333333333334	1164	2	14	1
5	0.8	192	1	7	1
5	0.0	462	1	6	1
3	0.5	742	1	1	0
3	0.0	257	4	632	0
5	0.0	434	1	3	1
5	0.0	668	1	311	1
5	0.5	341	4	257	1
5	0.4	212	2	77	1
1	0.6666666666666666	204	1	3	0
5	0.9	178	2	21	1
4	0.0	519	1	1	1
5	0.0	1029	389	1	1
4	0.8	180	20	385	1
2	0.0	142	5	59	0
5	0.0	341	1	98	1
2	0.8333333333333334	265	8	16	0
5	0.5	473	1	16	1
5	0.5	349	3	5	1
5	0.8	128	1	251	1
5	0.6666666666666666	293	1	22	1
5	0.0	102	36	174	1
5	0.0	259	1	4	1
5	0.75	596	4	55	1
4	0.3333333333333333	608	35	162	1
5	0.8181818181818182	741	4	144	1
5	0.5	507	7	196	1
5	0.25	289	61	362	1
5	0.0	173	1	219	1
3	0.0	78	1	8	0
3	0.0	214	4	131	0
4	0.3333333333333333	346	1	10	1
5	0.5	145	1	92	1
5	0.0	201	4	167	1
5	0.0	338	20	27	1
5	0.5	162	3	1	1
5	0.0	148	4	74	1
5	0.0	382	1	15	1
5	0.0	107	2	16	1
5	0.0	124	1	22	1
5	0.3333333333333333	1007	13	5	1
5	0.5	292	1	12	1
4	0.0	1159	18	288	1
5	0.0	121	1	49	1
5	0.0	123	2	276	1
5	0.0	270	1	12	1
1	0.5	310	1	47	0
5	0.6666666666666666	272	2	24	1
5	0.8	309	1	1	1
5	0.0	250	2	14	1
5	0.6666666666666666	444	1	5	1
2	0.0	392	4	24	0
4	0.0	131	2	14	1
5	0.0	297	14	217	1
2	0.0	1232	1	29	0
4	0.0	321	9	1	1
1	0.3333333333333333	173	1	71	0
4	0.9166666666666666	523	3	18	1
5	0.0	345	4	632	1
4	0.0	330	1	8	1
4	0.0	588	14	47	1
5	0.0	377	15	25	1
5	0.0	662	3	50	1
5	0.0	198	1	22	1
5	0.0	190	3	26	1
3	0.5	57	6	144	0
5	0.5	356	3	506	1
5	0.0	264	6	6	1
1	0.6666666666666666	178	1	24	0
2	0.0	104	6	119	0
5	0.6666666666666666	608	1	15	1
5	0.8	190	2	10	1
3	0.2	181	5	18	0
5	0.0	763	1	97	1
5	0.5	122	1	8	1
5	0.25	347	3	15	1
1	0.75	473	6	23	0
5	0.6666666666666666	155	1	128	1
5	0.6666666666666666	279	11	50	1
1	0.0	522	8	209	0
5	0.6666666666666666	206	3	19	1
5	0.0	464	4	251	1
3	0.0	113	1	5	0
5	0.0	311	1	37	1
5	0.5	209	2	14	1
5	0.3333333333333333	345	3	12	1
5	0.0	315	1	4	1
4	0.5	256	5	65	1
5	0.8888888888888888	1269	2	42	1
4	0.0	495	1	2	1
5	0.0	388	1	1	1
2	0.25	99	1	15	0
4	0.0	293	2	506	1
4	0.5	520	74	58	1
5	0.0	464	11	32	1
5	0.5	383	4	67	1
5	0.3333333333333333	436	3	14	1
5	0.6666666666666666	463	5	1	1
5	0.8	452	1	2	1
5	0.0	248	1	10	1
5	0.0	312	6	254	1
5	0.6666666666666666	530	5	17	1
5	0.0	125	25	137	1
4	0.9411764705882353	407	24	126	1
1	0.0	177	1	6	0
5	0.9310344827586207	423	1	25	1
5	0.0	252	3	44	1
5	0.90625	949	15	126	1
5	0.5	1320	10	424	1
3	0.0	900	29	49	0
5	0.9	386	1	10	1
5	0.0	237	1	57	1
5	0.0	137	11	112	1
5	0.0	330	1	1	1
4	0.0	133	1	2	1
5	0.0	144	1	5	1
1	0.0	311	4	162	0
5	0.0	174	1	3	1
5	0.0	163	1	79	1
5	0.0	163	1	5	1
4	0.6666666666666666	574	1	11	1
5	0.6666666666666666	397	11	40	1
5	0.6666666666666666	272	3	14	1
5	0.3333333333333333	323	4	238	1
5	0.5	270	1	93	1
5	0.5	229	2	542	1
3	0.0	177	1	102	0
5	0.0	228	6	7	1
5	0.0	204	9	251	1
4	0.5	690	3	257	1
1	0.25	187	2	4	0
5	0.8333333333333334	436	1	32	1
2	0.0	919	1	11	0
4	0.0	652	17	293	1
4	0.0	478	389	1	1
5	0.5	967	2	9	1
5	0.8928571428571429	193	3	48	1
4	0.6666666666666666	291	1	23	1
5	0.75	125	10	5	1
5	0.5	1320	10	424	1
5	0.5	347	59	3	1
5	0.0	256	40	66	1
5	0.0	541	1	188	1
5	0.0	167	15	324	1
3	0.5	505	87	114	0
5	0.0	100	5	192	1
5	0.6666666666666666	1881	23	13	1
2	0.5	445	5	324	0
5	0.6666666666666666	126	6	21	1
5	0.8	307	11	5	1
5	0.5	162	5	159	1
5	0.0	195	1	4	1
5	0.75	1218	5	19	1
5	0.0	2170	2	1	1
5	0.75	557	1	9	1
5	0.3333333333333333	192	1	56	1
5	0.5	151	2	58	1
5	0.0	255	2	86	1
2	0.7619047619047619	610	2	57	0
3	0.0	966	5	52	0
4	0.8333333333333334	433	6	3	1
5	0.0	127	14	254	1
5	0.8571428571428571	168	1	6	1
5	0.5	263	6	72	1
5	0.0	438	1	7	1
5	0.0	120	12	4	1
4	0.6666666666666666	214	1	2	1
2	0.3333333333333333	372	6	18	0
5	0.0	113	1	14	1
5	0.0	198	1	1	1
5	0.8461538461538461	182	2	28	1
5	0.8	659	3	72	1
4	0.5	308	3	74	1
5	0.0	152	1	6	1
3	0.19230769230769232	493	2	10	0
5	0.0	577	5	7	1
5	0.0	429	2	1	1
1	0.16	965	21	15	0
5	0.0	374	12	232	1
5	0.0	152	1	21	1
5	0.75	911	7	387	1
5	0.0	264	6	9	1
4	0.0	288	52	564	1
5	0.0	307	5	178	1
4	0.0	879	5	491	1
5	0.0	333	1	2	1
4	0.3333333333333333	689	59	57	1
5	0.5	664	1	52	1
5	0.0	415	5	2	1
1	0.8	155	1	3	0
5	0.0	312	10	19	1
2	0.0	510	30	324	0
4	0.75	3627	30	2	1
5	0.6666666666666666	331	3	4	1
1	0.5714285714285714	743	9	107	0
5	0.5	147	1	7	1
4	0.3333333333333333	244	1	5	1
5	0.6666666666666666	238	1	46	1
5	0.75	254	1	2	1
5	0.6666666666666666	113	1	80	1
5	0.0	253	11	101	1
5	0.0	1231	4	131	1
5	0.0	298	2	9	1
2	0.25	384	11	173	0
5	0.0	147	10	219	1
5	0.0	212	1	11	1
3	0.5	252	3	144	0
5	0.6666666666666666	165	7	51	1
1	0.25	551	3	118	0
5	0.0	251	1	23	1
1	0.7	279	1	1	0
2	0.4444444444444444	243	1	17	0
5	0.0	99	14	218	1
5	0.0	173	1	5	1
1	0.625	1422	4	28	0
5	0.0	145	9	455	1
5	0.0	169	18	2	1
4	0.0	595	90	12	1
3	0.75	246	1	14	0
5	0.6666666666666666	1083	1	26	1
5	0.0	385	37	288	1
3	0.0	273	1	6	0
4	0.5	171	10	52	1
5	0.8	130	3	5	1
5	0.3333333333333333	210	6	542	1
5	0.9	411	9	1	1
5	0.0	187	1	2	1
5	0.0	592	1	27	1
3	0.0	209	1	8	0
1	0.6666666666666666	268	7	21	0
1	0.6	825	22	158	0
5	0.0	238	5	76	1
5	0.0	116	1	16	1
3	0.0	230	8	67	0
1	0.5	506	1	12	0
5	0.5	90	1	12	1
5	0.5	262	9	12	1
5	0.0	306	1	118	1
5	0.9682539682539683	555	89	122	1
2	0.0	654	12	324	0
5	0.8333333333333334	902	3	567	1
5	0.0	355	5	91	1
5	0.0	230	4	3	1
1	0.6666666666666666	143	2	5	0
5	0.3333333333333333	459	24	282	1
5	0.0	134	3	1	1
1	0.0	427	1	3	0
5	0.0	302	43	284	1
5	0.0	131	1	42	1
5	0.6666666666666666	286	16	12	1
5	0.8571428571428571	1014	1	36	1
3	0.0	195	4	67	0
5	0.0	126	6	192	1
5	0.0	660	27	1	1
5	0.0	86	8	3	1
5	0.5	340	7	254	1
2	0.2	904	24	7	0
5	0.8333333333333334	904	1	8	1
5	0.0	287	6	38	1
2	0.0	472	1	227	0
2	0.8	850	1	3	0
5	0.3333333333333333	125	1	67	1
5	0.0	431	15	332	1
5	0.0	340	6	4	1
5	0.0	394	1	24	1
4	0.5	600	4	98	1
1	0.5	170	3	3	0
5	0.0	127	1	7	1
4	0.0	144	9	118	1
1	0.0	354	5	65	0
5	0.0	158	1	5	1
4	0.0	138	1	4	1
5	0.8	124	7	28	1
5	0.0	145	7	269	1
1	0.2	460	1	15	0
5	0.3333333333333333	215	11	19	1
3	0.4	1654	5	1	0
5	0.5	358	2	3	1
5	0.5	130	9	564	1
5	0.75	312	8	15	1
5	0.5	682	21	3	1
5	0.9545454545454546	1573	6	60	1
5	0.8	109	1	117	1
3	0.9285714285714286	327	1	3	0
5	0.0	251	12	103	1
5	0.6666666666666666	375	3	17	1
1	0.0	548	2	65	0
5	0.0	244	2	288	1
5	0.6666666666666666	485	7	23	1
5	0.5	361	11	310	1
4	0.0	1118	3	187	1
4	0.0	168	3	77	1
1	0.4	430	35	530	0
4	0.0	194	40	455	1
5	0.0	580	4	10	1
5	0.0	128	3	13	1
5	0.5	79	11	112	1
5	0.0	622	30	151	1
1	0.0	457	1	1	0
5	0.6666666666666666	380	2	3	1
4	0.5	502	10	206	1
3	0.5	168	6	131	0
4	0.0	904	15	379	1
5	0.5	307	1	10	1
5	0.0	1011	3	57	1
2	0.0	403	16	288	0
4	0.5	226	1	5	1
5	0.5	271	1	4	1
5	0.0	126	1	2	1
2	0.0	215	22	15	0
5	0.75	1633	5	159	1
5	0.5	393	1	1	1
5	0.0	335	1	3	1
4	0.0	126	1	29	1
5	0.75	498	20	27	1
5	0.6666666666666666	126	1	5	1
5	0.0	125	1	25	1
2	0.0	186	2	2	0
5	0.5	207	1	2	1
5	0.8571428571428571	162	5	413	1
5	0.0	209	1	22	1
5	0.5	75	2	56	1
5	0.0	137	4	193	1
5	0.5	752	1	3	1
5	0.0	1016	39	246	1
5	0.8333333333333334	220	2	57	1
5	0.0	202	19	64	1
5	0.6666666666666666	116	6	8	1
5	0.0	144	2	3	1
4	0.75	209	5	149	1
1	0.8571428571428571	212	1	18	0
4	0.5	367	48	10	1
5	0.5	628	3	257	1
5	0.5	105	19	1	1
5	0.8	276	12	103	1
3	0.8	1133	22	261	0
5	0.5	169	10	50	1
1	0.5	67	12	9	0
5	0.0	182	1	1	1
5	0.0	331	5	242	1
1	0.5	334	6	28	0
5	0.0	215	10	2	1
5	0.0	1547	80	1	1
5	0.0	153	2	27	1
5	0.0	298	16	62	1
5	0.0	281	1	4	1
3	0.0	617	5	38	0
4	0.0	117	17	251	1
5	0.0	678	175	12	1
5	0.9333333333333333	1422	1	29	1
4	0.5	324	12	219	1
5	0.6	675	4	16	1
4	0.0	574	6	424	1
1	0.3333333333333333	236	26	139	0
4	0.0	858	29	52	1
1	0.0	261	2	556	0
5	0.5	291	6	8	1
5	0.0	184	5	205	1
5	0.0	117	5	24	1
5	0.6666666666666666	149	26	3	1
3	0.5	287	25	260	0
5	0.0	164	13	9	1
3	0.0	294	1	4	0
4	0.5	346	1	132	1
5	0.0	1313	4	455	1
5	0.8	825	9	130	1
5	0.0	1014	37	81	1
1	0.375	459	4	413	0
1	0.0	413	1	1	0
5	0.0	431	1	75	1
5	0.0	138	8	251	1
5	0.0	132	5	94	1
5	0.9411764705882353	557	25	170	1
5	0.5	1188	2	38	1
4	0.6	671	1	11	1
3	0.0	299	14	212	0
5	0.5	509	2	89	1
1	0.5	286	2	2	0
5	0.5	114	1	3	1
5	0.0	142	23	21	1
5	0.0	457	9	564	1
5	0.8333333333333334	473	1	61	1
4	0.0	334	1	1	1
5	0.0	179	7	274	1
5	0.3333333333333333	185	1	104	1
4	0.0	1157	7	257	1
5	0.9615384615384616	443	1	87	1
5	0.6666666666666666	391	4	487	1
1	0.0	103	1	14	0
5	0.0	84	1	36	1
5	0.3333333333333333	528	10	74	1
5	0.75	191	88	192	1
5	0.0	380	1	1	1
4	0.0	216	3	25	1
2	0.07547169811320754	120	5	16	0
1	0.5	302	1	184	0
5	0.0	223	1	102	1
3	0.8	369	10	564	0
5	0.0	229	1	6	1
1	0.0	585	1	21	0
5	0.0	340	1	3	1
5	0.0	239	10	257	1
5	0.0	158	3	238	1
5	0.6666666666666666	175	1	18	1
5	0.5	83	1	15	1
1	0.0	156	5	11	0
1	0.0	510	9	564	0
5	0.0	191	6	148	1
5	0.75	116	11	94	1
5	0.0	102	1	219	1
4	0.0	286	8	74	1
3	0.75	198	1	1	0
4	0.6	192	1	104	1
5	0.5	179	3	21	1
5	0.0	542	5	35	1
1	0.5	580	6	78	0
5	0.8571428571428571	774	28	105	1
5	0.5	317	1	2	1
1	0.3684210526315789	655	1	252	0
5	0.0	227	1	3	1
1	0.3333333333333333	389	2	8	0
5	0.5	460	11	137	1
5	0.0	625	1	2	1
5	0.6666666666666666	100	4	35	1
1	0.5555555555555556	1230	4	487	0
5	0.0	145	1	107	1
5	0.0	177	4	8	1
2	0.0	585	4	131	0
5	0.0	158	6	254	1
4	0.0	769	27	95	1
3	0.0	264	1	29	0
5	0.75	381	1	4	1
5	0.3333333333333333	618	3	172	1
5	0.0	128	1	4	1
4	0.0	677	28	343	1
5	0.8888888888888888	345	8	209	1
5	0.0	91	1	10	1
5	0.8	547	5	18	1
5	0.5	160	1	99	1
5	0.5	218	2	556	1
5	0.75	945	1	28	1
5	0.0	242	1	247	1
5	0.0	179	2	276	1
4	0.6666666666666666	848	11	15	1
4	0.0	592	17	14	1
4	0.0	193	6	254	1
5	0.0	255	2	6	1
1	0.0	279	1	3	0
5	0.75	156	9	13	1
5	0.8571428571428571	302	13	192	1
3	0.0	1727	9	464	0
5	0.8333333333333334	548	1	10	1
5	0.5	174	1	10	1
2	0.5	638	1	111	0
5	0.0	183	8	288	1
3	0.0	902	15	126	0
5	0.75	338	6	7	1
1	0.5714285714285714	858	6	50	0
5	0.6666666666666666	116	3	5	1
5	0.0	222	1	1	1
4	0.0	423	8	3	1
3	0.0	134	54	109	0
5	0.75	545	1	17	1
5	0.0	262	8	18	1
5	0.9428571428571428	1374	11	75	1
5	0.8	144	2	70	1
5	0.0	101	1	60	1
5	0.5	521	1	52	1
3	0.0	136	17	385	0
5	0.5	421	1	32	1
5	0.0	429	22	564	1
2	0.5	794	22	165	0
5	0.0	128	2	121	1
2	0.3333333333333333	653	1	11	0
5	0.0	241	4	64	1
5	0.6	151	1	34	1
5	0.0	337	1	21	1
5	0.5	229	3	74	1
5	0.0	657	1	10	1
5	0.0	157	2	159	1
5	0.4	462	2	1	1
5	0.5	109	7	206	1
5	0.0	716	5	117	1
5	0.0	227	20	4	1
5	0.5	407	2	4	1
4	0.0	321	1	18	1
5	0.0	391	3	32	1
3	0.5	327	6	60	0
1	0.5454545454545454	357	11	117	0
4	0.5	425	13	69	1
4	0.0	191	204	96	1
5	0.0	2529	5	387	1
5	0.0	188	22	12	1
5	0.6666666666666666	643	13	2	1
5	0.0	239	4	19	1
2	0.7	297	9	3	0
5	0.5	306	18	564	1
3	0.0	769	25	212	0
4	0.3333333333333333	1954	48	6	1
5	0.0	117	1	6	1
5	0.0	124	6	76	1
5	0.0	374	1	10	1
4	0.0	605	4	3	1
5	0.0	912	9	206	1
5	0.875	359	2	78	1
5	0.6666666666666666	281	1	9	1
5	0.0	436	5	8	1
5	0.0	571	1	3	1
5	0.0	312	1	117	1
2	0.0	434	1	12	0
5	0.0	585	45	3	1
5	0.0	201	1	567	1
5	0.6666666666666666	117	2	13	1
2	0.0	1346	30	261	0
5	0.0	973	4	413	1
5	0.0	684	1	139	1
5	0.8	272	113	33	1
5	0.0	446	6	39	1
3	0.25	299	1	6	0
5	0.0	136	1	36	1
5	0.9310344827586207	747	3	29	1
5	0.75	423	1	4	1
1	0.6938775510204082	1513	1	232	0
4	0.8333333333333334	630	3	66	1
4	0.5	97	23	55	1
5	0.0	775	2	1	1
5	0.3333333333333333	486	3	11	1
5	0.5	138	1	31	1
5	0.0	167	1	33	1
1	0.0	646	4	251	0
2	0.0	124	6	4	0
1	0.0	139	1	2	0
5	0.0	128	10	3	1
4	0.0	909	6	143	1
5	0.6666666666666666	229	2	18	1
5	0.6666666666666666	249	5	159	1
4	0.0	292	12	28	1
1	0.18518518518518517	1036	1	185	0
5	0.0	254	9	564	1
5	0.6666666666666666	91	6	254	1
5	0.8979591836734694	345	2	165	1
5	0.0	736	8	174	1
5	0.6	255	1	19	1
5	0.3333333333333333	1491	80	16	1
5	0.0	81	1	13	1
3	0.0	194	7	324	0
5	0.3333333333333333	334	13	1	1
3	0.0	164	1	30	0
1	0.9090909090909091	394	2	254	0
5	0.0	246	2	5	1
3	0.6666666666666666	883	5	42	0
5	0.6666666666666666	191	2	5	1
1	0.8	250	14	1	0
1	0.3333333333333333	168	7	20	0
5	0.6	220	4	76	1
4	0.0	726	104	67	1
3	0.6666666666666666	824	7	94	0
4	0.3333333333333333	817	3	169	1
5	0.3333333333333333	186	4	51	1
5	0.0	295	1	6	1
1	0.0	764	13	464	0
5	0.0	232	3	82	1
5	0.0	154	6	128	1
4	0.6666666666666666	266	6	61	1
5	0.2	127	6	192	1
5	0.6666666666666666	156	2	1	1
1	0.3333333333333333	210	1	5	0
5	0.5	489	120	387	1
5	0.3333333333333333	241	2	7	1
5	0.0	235	1	10	1
5	0.5	718	2	2	1
5	0.0	376	2	4	1
2	0.0	485	2	1	0
5	0.3333333333333333	126	10	219	1
2	0.07692307692307693	440	1	4	0
4	0.5	400	2	18	1
5	0.0	357	6	332	1
3	0.6	570	4	172	0
5	0.0	157	1	170	1
5	0.0	373	1	44	1
5	0.0	119	6	98	1
5	0.5	326	8	209	1
4	0.0	346	4	50	1
5	0.8571428571428571	437	1	60	1
3	0.5714285714285714	471	17	10	0
3	0.0	314	6	119	0
5	0.0	151	4	1	1
5	0.0	319	4	257	1
5	0.0	371	1	8	1
5	0.0	361	13	260	1
5	0.0	143	1	2	1
5	0.0	353	1	26	1
5	0.0	591	1	52	1
4	0.6666666666666666	1133	2	41	1
5	0.5	408	4	14	1
5	0.0	183	1	27	1
5	0.6	475	1	23	1
4	0.0	281	2	14	1
1	0.6666666666666666	997	41	6	0
2	0.0	149	2	7	0
5	0.8333333333333334	346	1	16	1
5	0.3333333333333333	166	7	127	1
5	0.0	85	2	20	1
5	0.5	1152	71	94	1
4	0.5	496	1	19	1
5	0.3333333333333333	232	7	2	1
1	0.0	218	1	7	0
5	0.5	267	6	18	1
5	0.0	342	3	6	1
4	0.0	411	1	53	1
1	0.13636363636363635	2213	6	19	0
1	0.5	470	6	74	0
5	0.75	529	3	83	1
5	0.0	452	13	127	1
5	0.0	162	12	94	1
5	0.0	177	1	26	1
1	0.5	370	5	192	0
5	0.5	162	5	159	1
5	0.0	444	4	67	1
1	0.8333333333333334	711	35	165	0
5	0.0	329	1	1	1
3	0.0	627	19	88	0
5	0.0	486	4	251	1
5	0.6666666666666666	893	6	50	1
1	0.9333333333333333	89	1	3	0
4	0.0	302	8	424	1
5	0.0	277	1	139	1
5	0.6666666666666666	199	12	174	1
5	0.0	422	4	8	1
5	0.0	202	7	28	1
5	0.6666666666666666	227	2	143	1
1	0.0	288	1	1	0
5	0.0	694	6	103	1
3	0.6666666666666666	1831	23	126	0
4	0.0	233	1	1	1
5	0.0	437	19	2	1
5	0.3333333333333333	122	1	28	1
2	0.4166666666666667	265	1	42	0
5	0.0	647	4	257	1
4	0.0	90	2	8	1
5	0.0	982	3	3	1
5	0.0	253	4	9	1
5	0.75	1598	104	173	1
5	0.0	378	4	6	1
5	0.0	244	1	21	1
5	0.8888888888888888	1071	35	455	1
5	0.0	573	4	167	1
5	0.0	176	2	2	1
5	0.6666666666666666	132	1	13	1
5	0.0	421	1	9	1
5	0.0	158	9	173	1
2	0.0	164	3	11	0
5	0.0	111	7	124	1
5	0.0	174	4	3	1
1	0.0	255	9	455	0
2	0.0	279	2	15	0
5	0.7741935483870968	246	14	219	1
1	0.0	250	1	46	0
5	0.0	163	1	59	1
5	0.5	221	6	66	1
5	0.5	200	4	632	1
5	0.0	128	1	25	1
5	0.6666666666666666	359	4	542	1
5	0.0	193	7	74	1
2	0.6666666666666666	863	1	6	0
5	0.75	263	1	10	1
5	0.0	185	3	41	1
1	0.4	814	1	15	0
5	0.0	137	5	8	1
1	0.0	166	2	1	0
4	0.0	358	2	13	1
5	0.0	139	1	10	1
4	0.5	383	1	26	1
5	0.0	159	3	3	1
5	0.3333333333333333	734	2	163	1
3	0.0	533	1	208	0
5	0.5	97	6	74	1
5	0.0	118	17	105	1
4	0.25	407	77	170	1
5	0.8333333333333334	298	2	326	1
2	0.6666666666666666	741	5	157	0
5	0.0	520	6	66	1
5	0.4	391	1	77	1
5	0.6666666666666666	173	10	219	1
5	0.0	185	1	17	1
5	0.5	638	4	74	1
1	0.5	91	4	455	0
5	0.7222222222222222	695	5	413	1
4	0.0	320	1	1	1
5	0.8333333333333334	1467	1	15	1
5	0.5	227	2	62	1
5	0.8	471	13	178	1
4	0.0	149	1	6	1
4	0.75	1206	118	9	1
5	0.3333333333333333	312	4	112	1
1	0.5	346	3	3	0
5	0.0	139	8	1	1
5	0.6666666666666666	279	5	9	1
5	0.5	159	1	5	1
5	0.0	1243	4	16	1
5	0.0	1627	18	11	1
2	0.6	204	5	5	0
1	0.14285714285714285	2543	16	3	0
3	0.0	1831	124	198	0
1	0.625	141	4	455	0
5	0.6666666666666666	145	2	22	1
5	0.5	290	1	3	1
5	0.0	137	16	169	1
5	0.0	429	1	12	1
5	0.0	920	13	3	1
2	0.2	468	1	10	0
5	0.0	105	1	8	1
5	0.0	573	1	320	1
5	0.75	318	11	219	1
5	0.5	633	25	35	1
4	0.0	145	5	10	1
2	0.0	673	4	28	0
1	0.5	561	8	202	0
4	0.0	144	13	17	1
1	0.0	202	4	251	0
4	0.0	184	29	170	1
1	0.16666666666666666	285	1	57	0
4	0.9565217391304348	1921	1	1	1
4	0.6666666666666666	906	1	34	1
5	0.0	240	4	387	1
5	0.0	749	2	567	1
5	0.0	466	2	356	1
2	0.0	492	2	254	0
5	0.8571428571428571	169	72	35	1
4	0.0	325	1	1	1
5	0.0	94	9	173	1
1	0.5	400	1	131	0
1	0.0	254	1	4	0
2	0.0	246	1	33	0
1	0.5	351	4	29	0
4	0.9	770	1	13	1
2	0.5	469	1	247	0
4	0.5	395	8	39	1
4	0.8	704	9	232	1
5	0.8888888888888888	1093	2	13	1
5	0.5	253	12	170	1
5	0.0	1221	4	274	1
5	0.0	119	1	1	1
1	0.0	329	2	15	0
5	0.75	378	1	3	1
5	0.5	2347	29	47	1
4	0.8	431	1	49	1
5	0.0	165	1	9	1
4	0.1	283	5	4	1
4	0.6666666666666666	2029	16	1	1
3	0.0	72	2	1	0
5	0.0	102	2	30	1
5	0.0	250	1	5	1
5	0.0	169	4	251	1
4	0.5	419	2	16	1
4	0.0	435	4	301	1
5	0.0	258	2	3	1
3	0.0	213	1	46	0
5	0.5	125	1	1	1
5	0.8	490	1	6	1
3	0.6666666666666666	529	8	29	0
5	0.0	299	4	114	1
5	0.5	197	8	385	1
5	0.0	138	4	1	1
5	0.0	189	1	61	1
1	0.5	272	1	21	0
4	0.3333333333333333	497	14	174	1
5	0.75	449	20	66	1
5	0.6	200	44	9	1
4	0.4	722	2	13	1
5	0.5	387	1	4	1
5	0.5	79	1	17	1
5	0.0	305	1	20	1
5	0.0	345	10	91	1
5	0.6666666666666666	730	7	17	1
1	0.125	152	22	209	0
5	0.6666666666666666	492	27	36	1
5	0.0	529	10	487	1
5	0.0	80	1	1	1
5	0.0	775	3	257	1
4	0.980561555075594	1426	13	10	1
5	0.0	334	1	52	1
5	0.0	290	47	130	1
4	0.0	536	78	274	1
1	0.3333333333333333	149	2	556	0
5	0.0	252	6	254	1
5	0.5	334	4	137	1
3	0.5714285714285714	374	5	150	0
5	0.0	388	15	101	1
5	0.5	139	1	60	1
5	0.0	110	1	2	1
1	0.0	681	13	170	0
3	0.0	345	3	212	0
5	0.0	212	6	147	1
3	0.25	443	12	170	0
3	0.0	74	16	172	0
5	0.5	580	155	39	1
5	0.0	142	3	150	1
5	0.5	260	1	10	1
5	0.0	114	3	14	1
1	0.0	149	2	506	0
5	0.5	207	4	17	1
5	0.0	137	1	93	1
5	0.0	162	1	15	1
5	0.6666666666666666	124	3	18	1
5	0.0	157	1	103	1
1	0.5	475	4	387	0
3	0.7636363636363637	805	14	105	0
5	0.6666666666666666	1189	1	104	1
1	0.0	236	2	11	0
5	0.0	320	1	51	1
5	0.0	293	12	246	1
2	0.2	698	1	25	0
4	0.0	131	3	18	1
5	0.0	283	1	39	1
5	0.0	146	3	4	1
5	0.0	254	1	7	1
5	0.0	140	2	56	1
5	0.5	146	1	285	1
5	0.0	131	1	41	1
5	0.875	596	2	54	1
4	0.0	408	38	2	1
1	0.6	166	3	162	0
1	0.6666666666666666	997	41	6	0
3	0.2857142857142857	167	27	170	0
1	0.8461538461538461	9296	4	5	0
5	0.0	665	2	3	1
4	0.0	834	1	11	1
5	0.9090909090909091	659	1	11	1
5	0.0	207	14	65	1
5	0.5	188	8	385	1
1	0.5	298	2	6	0
5	0.9901960784313726	1784	1	132	1
5	0.0	283	15	35	1
5	0.0	217	2	12	1
2	0.0	390	32	288	0
1	0.0	518	2	17	0
5	0.5	202	23	424	1
2	0.14285714285714285	204	13	24	0
5	0.0	857	20	274	1
5	0.8571428571428571	1277	1	29	1
3	0.0	492	1	6	0
5	0.0	262	21	5	1
5	0.0	203	2	70	1
5	0.0	366	4	632	1
5	0.5	256	2	70	1
5	0.8333333333333334	121	3	17	1
5	0.0	219	1	10	1
5	0.0	330	1	7	1
1	0.0	447	1	29	0
5	0.5	349	56	5	1
5	0.0	251	4	4	1
5	0.0	337	1	251	1
5	0.6666666666666666	243	1	7	1
5	0.0	876	75	69	1
1	0.2857142857142857	269	1	112	0
5	0.5714285714285714	566	1	37	1
1	0.25	163	20	5	0
1	0.0	607	5	41	0
5	0.0	101	1	12	1
5	0.9444444444444444	555	23	172	1
1	0.5	418	1	126	0
5	0.9375	1058	2	176	1
3	0.5	907	1	66	0
5	0.9090909090909091	667	18	65	1
4	0.5	351	9	2	1
5	0.9	849	25	170	1
1	0.06666666666666667	329	1	117	0
3	0.0	116	8	29	0
5	0.0	192	6	77	1
5	0.8	306	2	32	1
5	0.8	299	37	12	1
5	0.6666666666666666	1602	24	7	1
5	0.0	150	3	3	1
5	0.75	348	5	413	1
2	0.4	419	1	6	0
5	0.0	353	1	5	1
4	0.0	115	4	159	1
4	0.3333333333333333	559	2	48	1
5	0.0	199	12	9	1
5	0.0	485	1	25	1
1	0.75	429	1	17	0
5	0.5	184	1	252	1
5	0.0	1013	6	192	1
5	0.875	677	3	46	1
4	0.8	870	1	2	1
5	0.5	205	31	174	1
4	0.0	232	1	4	1
4	0.0	86	47	59	1
5	0.0	628	18	379	1
5	0.92	396	1	61	1
5	0.0	215	10	455	1
3	0.0	866	10	91	0
3	0.42857142857142855	2284	39	19	0
5	0.5	125	1	28	1
5	0.6666666666666666	1092	4	5	1
5	0.3333333333333333	336	133	246	1
5	0.5	263	2	251	1
4	0.0	545	6	114	1
5	0.5	274	1	64	1
4	0.8	1897	6	16	1
5	0.5	260	2	542	1
5	0.0	103	1	5	1
5	0.5	317	6	124	1
4	0.0	460	18	34	1
5	0.75	161	25	170	1
5	0.0	448	1	123	1
