recode,yob,year,smsa,agesq,annwage,ind,occ,marchwt,state,metcode,division,race,age,vet,weeks,marital,class,esr,hrslw,hrsly,higratt,higrcomp,wageflag,esrflag,age2,educ,veteran,black,other,city,balsmsa,spsepres,lott1,lott2,lott3,lott4,lott5,lott6,lott7,lott8,lott9,lott10,lott11,lott12,lott13,college,someco,yr81,yr82,yr83,yr84,yr85,yob44,yob45,yob46,yob47,yob48,yob49,yob50,yob51,yob52,yob53,neweng,midatl,eastnth,westnth,sthatl,eaststh,weststh,mount,pacific
3,48,82,0.0,1156.0,8600.0,828.0,65.0,56199.0,88.0,4.0,8.0,1.0,34.0,6.0,26.0,8.0,1.0,2.0,0.0,40.0,19.0,1.0,1.0,0.0,34,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,50,82,0.0,961.0,18000.0,727.0,245.0,56199.0,88.0,4.0,8.0,1.0,31.0,6.0,41.0,8.0,5.0,1.0,50.0,70.0,16.0,1.0,0.0,0.0,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6,46,82,0.0,1225.0,6200.0,849.0,31.0,54950.0,88.0,4.0,8.0,1.0,35.0,6.0,45.0,8.0,1.0,1.0,45.0,20.0,19.0,1.0,0.0,0.0,36,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,47,82,0.0,1156.0,29000.0,809.0,202.0,51027.0,88.0,4.0,8.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,53.0,40.0,17.0,1.0,0.0,0.0,35,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,49,82,0.0,1024.0,20000.0,777.0,932.0,25513.0,88.0,4.0,8.0,1.0,32.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,16.0,2.0,0.0,0.0,33,14,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,47,82,0.0,1225.0,29000.0,69.0,751.0,110135.0,88.0,4.0,8.0,2.0,35.0,6.0,50.0,7.0,1.0,3.0,0.0,40.0,8.0,1.0,0.0,0.0,35,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,48,82,0.0,1089.0,22000.0,639.0,473.0,84001.0,85.0,4.0,8.0,1.0,33.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,34,12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,47,82,0.0,1156.0,0.0,849.0,31.0,79152.0,85.0,4.0,8.0,1.0,34.0,1.0,52.0,1.0,6.0,1.0,40.0,40.0,19.0,1.0,0.0,0.0,35,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,51,82,0.0,900.0,15000.0,287.0,705.0,84001.0,85.0,4.0,8.0,1.0,30.0,5.0,52.0,1.0,1.0,1.0,65.0,65.0,16.0,1.0,0.0,0.0,31,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10,49,82,0.0,1024.0,1465.0,647.0,903.0,188859.0,93.0,1.0,9.0,1.0,32.0,6.0,16.0,6.0,1.0,3.0,0.0,40.0,13.0,1.0,0.0,0.0,33,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,48,82,0.0,1089.0,165.0,297.0,690.0,244364.0,93.0,1.0,9.0,1.0,33.0,1.0,4.0,7.0,1.0,3.0,0.0,40.0,15.0,1.0,0.0,0.0,34,14,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,46,82,0.0,1225.0,0.0,0.0,0.0,209464.0,93.0,2.0,9.0,1.0,35.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,15.0,1.0,0.0,0.0,36,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,48,82,0.0,1089.0,27000.0,937.0,965.0,182400.0,93.0,2.0,9.0,1.0,33.0,1.0,52.0,1.0,4.0,1.0,52.0,52.0,17.0,1.0,0.0,0.0,34,16,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,44,82,0.0,1369.0,20000.0,897.0,35.0,179239.0,93.0,2.0,9.0,1.0,37.0,1.0,52.0,1.0,2.0,1.0,40.0,40.0,19.0,1.0,0.0,0.0,38,18,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,48,82,0.0,1089.0,18000.0,158.0,550.0,182400.0,93.0,2.0,9.0,1.0,33.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,15.0,2.0,1.0,0.0,34,13,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,45,82,0.0,1369.0,17000.0,749.0,715.0,99789.0,93.0,2.0,9.0,1.0,37.0,1.0,52.0,1.0,1.0,1.0,80.0,50.0,11.0,1.0,0.0,0.0,37,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,47,82,0.0,1156.0,15000.0,508.0,282.0,182400.0,93.0,2.0,9.0,1.0,34.0,1.0,52.0,1.0,5.0,1.0,30.0,35.0,15.0,1.0,1.0,0.0,35,14,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,45,82,0.0,1296.0,10700.0,607.0,445.0,67475.0,95.0,1.0,9.0,3.0,36.0,6.0,35.0,1.0,1.0,2.0,0.0,40.0,12.0,2.0,0.0,0.0,37,10,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,52,82,0.0,841.0,5300.0,447.0,193.0,67188.0,95.0,1.0,9.0,1.0,29.0,6.0,36.0,8.0,1.0,1.0,80.0,20.0,17.0,1.0,1.0,0.0,30,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10,52,82,0.0,841.0,15000.0,937.0,961.0,74888.0,95.0,4.0,9.0,1.0,29.0,6.0,52.0,1.0,4.0,1.0,56.0,56.0,15.0,1.0,0.0,0.0,30,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,47,82,0.0,1156.0,22000.0,587.0,484.0,79221.0,95.0,4.0,9.0,3.0,34.0,1.0,52.0,8.0,1.0,1.0,40.0,40.0,14.0,1.0,0.0,0.0,35,13,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,47,82,0.0,1156.0,4000.0,669.0,912.0,94229.0,95.0,1.0,9.0,3.0,34.0,6.0,26.0,8.0,1.0,3.0,0.0,40.0,11.0,2.0,0.0,0.0,35,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,48,82,0.0,1089.0,14100.0,477.0,151.0,69401.0,95.0,1.0,9.0,3.0,33.0,1.0,52.0,1.0,4.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,34,12,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,49,82,0.0,1024.0,31000.0,228.0,461.0,79269.0,95.0,4.0,9.0,3.0,32.0,1.0,52.0,1.0,2.0,1.0,40.0,40.0,17.0,2.0,0.0,0.0,33,15,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,47,82,0.0,1225.0,21000.0,889.0,1.0,74693.0,95.0,4.0,9.0,3.0,35.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,17.0,1.0,0.0,0.0,35,16,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,52,82,0.0,841.0,16100.0,0.0,0.0,69401.0,95.0,1.0,9.0,1.0,29.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,30,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10,52,82,0.0,841.0,9000.0,628.0,310.0,82146.0,95.0,4.0,9.0,1.0,29.0,6.0,52.0,8.0,1.0,2.0,0.0,40.0,13.0,1.0,0.0,0.0,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14,52,82,0.0,841.0,12542.0,0.0,0.0,48635.0,95.0,4.0,9.0,1.0,29.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12,47,82,0.0,1225.0,3652.0,917.0,305.0,74693.0,95.0,4.0,9.0,3.0,35.0,5.0,8.0,1.0,2.0,1.0,40.0,40.0,17.0,1.0,0.0,0.0,35,16,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,44,82,0.0,1369.0,24077.0,757.0,473.0,72752.0,95.0,4.0,9.0,3.0,37.0,6.0,52.0,1.0,5.0,1.0,6.0,60.0,13.0,1.0,1.0,0.0,38,12,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,52,82,360.0,841.0,27500.0,339.0,530.0,188975.0,93.0,1.0,9.0,1.0,29.0,1.0,52.0,1.0,1.0,1.0,55.0,50.0,15.0,2.0,0.0,0.0,30,13,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4,46,82,360.0,1225.0,28000.0,387.0,441.0,184662.0,93.0,1.0,9.0,1.0,35.0,1.0,52.0,8.0,1.0,1.0,36.0,40.0,13.0,1.0,0.0,0.0,36,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,49,82,360.0,1024.0,23000.0,529.0,205.0,244364.0,93.0,1.0,9.0,1.0,32.0,6.0,52.0,8.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,33,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,45,82,360.0,1296.0,19600.0,248.0,484.0,179239.0,93.0,2.0,9.0,1.0,36.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,15.0,1.0,0.0,0.0,37,14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,47,82,360.0,1225.0,26885.0,757.0,472.0,182400.0,93.0,2.0,9.0,1.0,35.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,14.0,1.0,0.0,0.0,35,13,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,51,82,360.0,900.0,19200.0,628.0,706.0,193575.0,93.0,2.0,9.0,1.0,30.0,6.0,52.0,1.0,1.0,1.0,34.0,40.0,15.0,1.0,0.0,0.0,31,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7,52,82,360.0,841.0,0.0,649.0,245.0,187400.0,93.0,2.0,9.0,1.0,29.0,1.0,26.0,8.0,6.0,1.0,60.0,60.0,19.0,1.0,0.0,0.0,30,18,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9,53,82,360.0,841.0,23400.0,888.0,152.0,182400.0,93.0,2.0,9.0,3.0,29.0,6.0,52.0,1.0,1.0,1.0,45.0,45.0,15.0,1.0,0.0,0.0,29,14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14,51,82,360.0,900.0,19000.0,937.0,961.0,178066.0,93.0,1.0,9.0,1.0,30.0,6.0,52.0,1.0,4.0,1.0,56.0,40.0,15.0,1.0,1.0,0.0,31,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,49,82,360.0,1024.0,15000.0,239.0,1.0,232649.0,93.0,1.0,9.0,3.0,32.0,6.0,52.0,8.0,1.0,1.0,40.0,40.0,16.0,2.0,0.0,0.0,33,14,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,47,82,360.0,1156.0,20000.0,857.0,144.0,193575.0,93.0,2.0,9.0,1.0,34.0,1.0,52.0,1.0,4.0,1.0,45.0,45.0,18.0,1.0,0.0,0.0,35,17,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,48,82,360.0,1089.0,50000.0,937.0,522.0,188975.0,93.0,1.0,9.0,1.0,33.0,6.0,52.0,1.0,4.0,1.0,40.0,60.0,18.0,1.0,1.0,0.0,34,17,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,48,82,0.0,1089.0,31000.0,917.0,222.0,179557.0,93.0,1.0,9.0,1.0,33.0,1.0,52.0,1.0,2.0,1.0,54.0,50.0,19.0,2.0,0.0,0.0,34,17,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,46,82,0.0,1296.0,35000.0,228.0,481.0,87720.0,93.0,2.0,9.0,3.0,36.0,6.0,52.0,1.0,2.0,1.0,40.0,40.0,15.0,1.0,0.0,0.0,36,14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,46,82,0.0,1225.0,14000.0,139.0,533.0,233136.0,86.0,4.0,8.0,1.0,35.0,1.0,44.0,1.0,1.0,1.0,24.0,40.0,16.0,2.0,0.0,0.0,36,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,46,82,0.0,1225.0,18000.0,448.0,554.0,138892.0,86.0,4.0,8.0,1.0,35.0,6.0,52.0,1.0,1.0,1.0,50.0,50.0,13.0,1.0,0.0,0.0,36,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,51,82,0.0,900.0,16900.0,69.0,535.0,137667.0,86.0,4.0,8.0,1.0,30.0,6.0,25.0,1.0,1.0,1.0,94.0,40.0,15.0,1.0,0.0,0.0,31,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,47,82,0.0,1225.0,18000.0,478.0,245.0,40789.0,83.0,3.0,8.0,1.0,35.0,1.0,51.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,35,12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,45,82,0.0,1296.0,14000.0,69.0,431.0,39419.0,83.0,3.0,8.0,1.0,36.0,1.0,40.0,1.0,1.0,3.0,0.0,40.0,13.0,1.0,0.0,0.0,37,12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,47,82,0.0,1156.0,28000.0,857.0,240.0,40114.0,83.0,3.0,8.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,50.0,45.0,19.0,1.0,0.0,0.0,35,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,46,82,0.0,1225.0,0.0,69.0,410.0,40114.0,83.0,3.0,8.0,1.0,35.0,6.0,47.0,1.0,6.0,1.0,40.0,40.0,17.0,2.0,0.0,0.0,36,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,49,82,0.0,1024.0,31864.0,347.0,481.0,42055.0,83.0,3.0,8.0,1.0,32.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,11.0,1.0,0.0,0.0,33,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11,53,82,,,,,,,,,,,,,,,,,,,,,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,44,82,0.0,1369.0,32000.0,478.0,545.0,39858.0,83.0,3.0,8.0,1.0,37.0,6.0,52.0,4.0,1.0,1.0,40.0,40.0,19.0,1.0,0.0,0.0,38,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,44,82,0.0,1444.0,27762.0,858.0,122.0,37769.0,83.0,3.0,8.0,1.0,38.0,1.0,52.0,1.0,3.0,2.0,0.0,40.0,18.0,1.0,0.0,0.0,38,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,51,82,0.0,900.0,36000.0,888.0,11.0,40789.0,83.0,3.0,8.0,1.0,30.0,6.0,52.0,1.0,1.0,1.0,32.0,55.0,18.0,1.0,0.0,0.0,31,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14,49,82,0.0,1089.0,29000.0,858.0,121.0,38435.0,83.0,3.0,8.0,1.0,33.0,6.0,52.0,1.0,3.0,1.0,60.0,55.0,19.0,1.0,0.0,0.0,33,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10,51,82,0.0,900.0,14000.0,17.0,801.0,59919.0,83.0,3.0,8.0,1.0,30.0,5.0,52.0,1.0,6.0,1.0,60.0,70.0,13.0,1.0,0.0,0.0,31,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8,53,82,0.0,784.0,13400.0,809.0,932.0,47757.0,83.0,3.0,8.0,1.0,28.0,6.0,52.0,1.0,5.0,1.0,96.0,96.0,14.0,2.0,0.0,0.0,29,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12,51,82,0.0,900.0,1200.0,807.0,185.0,47728.0,83.0,3.0,8.0,1.0,30.0,6.0,52.0,8.0,6.0,3.0,0.0,50.0,13.0,1.0,1.0,0.0,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10,51,82,0.0,900.0,20800.0,338.0,184.0,35637.0,81.0,4.0,8.0,1.0,30.0,6.0,52.0,1.0,1.0,1.0,40.0,45.0,17.0,1.0,0.0,0.0,31,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8,52,82,0.0,900.0,9600.0,648.0,473.0,35336.0,81.0,4.0,8.0,1.0,30.0,6.0,52.0,1.0,1.0,1.0,45.0,40.0,14.0,1.0,0.0,0.0,30,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11,51,82,0.0,961.0,21000.0,858.0,360.0,35000.0,81.0,4.0,8.0,1.0,31.0,6.0,52.0,1.0,3.0,1.0,40.0,40.0,18.0,2.0,0.0,0.0,31,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14,45,82,0.0,1296.0,39959.0,628.0,245.0,34393.0,81.0,4.0,8.0,1.0,36.0,6.0,52.0,1.0,1.0,1.0,60.0,55.0,13.0,1.0,0.0,0.0,37,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,50,82,0.0,961.0,14300.0,68.0,161.0,35637.0,81.0,4.0,8.0,1.0,31.0,6.0,52.0,1.0,3.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,32,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14,46,82,0.0,1225.0,600.0,747.0,962.0,40926.0,81.0,4.0,8.0,1.0,35.0,6.0,5.0,8.0,1.0,3.0,0.0,24.0,17.0,2.0,0.0,0.0,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,52,82,4480.0,841.0,31000.0,937.0,965.0,191322.0,93.0,1.0,9.0,1.0,29.0,6.0,52.0,1.0,4.0,2.0,0.0,52.0,16.0,2.0,0.0,0.0,30,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,46,82,4480.0,1225.0,12000.0,158.0,706.0,90139.0,93.0,1.0,9.0,1.0,35.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,11.0,1.0,0.0,0.0,36,10,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,47,82,4480.0,1156.0,36000.0,937.0,56.0,179161.0,93.0,2.0,9.0,1.0,34.0,5.0,52.0,1.0,4.0,1.0,32.0,40.0,19.0,2.0,0.0,0.0,35,17,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,44,82,4480.0,1444.0,23800.0,809.0,101.0,219778.0,93.0,2.0,9.0,2.0,38.0,1.0,52.0,1.0,4.0,1.0,20.0,52.0,15.0,1.0,0.0,0.0,38,14,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,53,82,4480.0,841.0,23000.0,187.0,492.0,208560.0,93.0,2.0,9.0,1.0,29.0,1.0,52.0,6.0,1.0,1.0,40.0,43.0,15.0,1.0,0.0,0.0,29,14,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10,46,82,4480.0,1225.0,17000.0,149.0,692.0,161809.0,93.0,2.0,9.0,2.0,35.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,10.0,1.0,0.0,0.0,36,9,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
